district,date,disease,disease_group,disease_communicable,n_cases
Moshi,2017-09-01,"Nutritional Disorders, Other",Malnutrition,NCD,103
Moshi,2017-09-01,Other Cardiovascular Diseases,Cardiovascular Disease,NCD,153
Moshi,2017-09-01,Peptic Ulcers,Other Non-Communicable Diseases,NCD,564
Moshi,2017-09-01,"Pneumonia, Severe",Respiratory Infection,CD,134
Moshi,2017-09-01,Poisoning,Other Non-Communicable Diseases,NCD,17
Moshi,2017-09-01,Psychoses,Neurological Disorders,NCD,409
Moshi,2017-09-01,Rabies,Other Communicable Diseases,CD,3
Moshi,2017-09-01,Relapsing Fever (Louse Borne Typhus),Other vector borne diseases,CD,NA
Moshi,2017-09-01,Road Traffic Accidents,Trauma and Injuries,NCD,35
Moshi,2017-09-01,Schistosomiasis,Neglected Tropical Disease (NTD),CD,2
Moshi,2017-09-01,Skin Infection - Fungal,Skin infection,CD,505
Moshi,2017-09-01,Snake and Insect Bites,Other Non-Communicable Diseases,NCD,8
Moshi,2017-09-01,Substance Abuse,Other Non-Communicable Diseases,NCD,43
Moshi,2017-09-01,Trypanosomiasis,Other vector borne diseases,CD,NA
Moshi,2017-09-01,Tuberculosis,Respiratory Infection,CD,27
Moshi,2017-09-01,Typhoid,Other Communicable Diseases/Gastrointestinal infections,CD,17
Moshi,2017-09-01,Upper Respiratory Infections,Respiratory Infection,CD,4666
Moshi,2017-09-01,Urinary Tract Infections,Other Communicable Diseases,CD,2938
Moshi,2017-09-01,Viral Haemorrhagic Fevers,Other vector borne diseases,CD,NA
Moshi,2017-09-01,Yellow Fever,Other vector borne diseases,CD,NA
Moshi,2017-10-01,Acute Flaccid Paralysis,Neurological Disorders,Both,NA
Moshi,2017-10-01,Bronchial Asthma,Respiratory Disease,NCD,340
Moshi,2017-10-01,Caries,Other Non-Communicable Diseases,NCD,300
Moshi,2017-10-01,Cholera,Diarrheal disease/Gastrointesntinal infections,CD,NA
Moshi,2017-10-01,Diabetes Mellitus,Diabetes Mellitus,NCD,917
Moshi,2017-10-01,Diarrhea With No Dehydration,Diarrheal disease/Gastrointesntinal infections,Both,869
Moshi,2017-10-01,Diarrhea With Severe Dehydration,Diarrheal disease/Gastrointesntinal infections,CD,5
Moshi,2017-10-01,Dysentery,Diarrheal disease/Gastrointesntinal infections,CD,85
Moshi,2017-10-01,Epilepsy,Neurological Disorders,NCD,256
Moshi,2017-10-01,Fractures,Trauma and Injuries,NCD,326
Moshi,2017-10-01,Gynecological Diseases,Gynecological Diseases,NCD,205
Moshi,2017-10-01,Hypertension,Cardiovascular Disease,NCD,1589
Moshi,2017-10-01,Infectious Eye Disease,Other Communicable Diseases,CD,146
Moshi,2017-10-01,Influenza,Respiratory Infection,CD,0
Moshi,2017-10-01,Intestinal Worms,Other Communicable Diseases/Gastrointestinal infections,CD,653
Moshi,2017-10-01,Kwashiorkor,Malnutrition,NCD,0
Moshi,2017-10-01,Leprosy,Other Communicable Diseases,CD,1
Moshi,2017-10-01,Malaria,Vector borne infection,CD,41
Moshi,2017-10-01,Marasmic Kwashiorkor,Malnutrition,NCD,0
Moshi,2017-10-01,Marasmus,Malnutrition,NCD,0
Moshi,2017-10-01,Measles,Other Communicable Diseases,CD,0
Moshi,2017-10-01,Meningitis,Neurological Disorders,Both,4
Moshi,2017-10-01,Mild/Moderate Anemia,Cardiovascular Disease,NCD,200
Moshi,2017-10-01,Moderate Malnutrition,Malnutrition,NCD,13
Moshi,2017-10-01,Neoplasms/Cancer,Cancer,NCD,28
Moshi,2017-10-01,Neuroses,Neurological Disorders,NCD,75
Moshi,2017-10-01,"Nutritional Disorders, Other",Malnutrition,NCD,92
Moshi,2017-10-01,Other Cardiovascular Diseases,Cardiovascular Disease,NCD,243
Moshi,2017-10-01,Peptic Ulcers,Other Non-Communicable Diseases,NCD,737
Moshi,2017-10-01,"Pneumonia, Severe",Respiratory Infection,CD,506
Moshi,2017-10-01,Poisoning,Other Non-Communicable Diseases,NCD,54
Moshi,2017-10-01,Psychoses,Neurological Disorders,NCD,589
Moshi,2017-10-01,Rabies,Other Communicable Diseases,CD,3
Moshi,2017-10-01,Relapsing Fever (Louse Borne Typhus),Other vector borne diseases,CD,NA
Moshi,2017-10-01,Road Traffic Accidents,Trauma and Injuries,NCD,94
Moshi,2017-10-01,Schistosomiasis,Neglected Tropical Disease (NTD),CD,7
Moshi,2017-10-01,Skin Infection - Fungal,Skin infection,CD,616
Moshi,2017-10-01,Snake and Insect Bites,Other Non-Communicable Diseases,NCD,30
Moshi,2017-10-01,Substance Abuse,Other Non-Communicable Diseases,NCD,42
Moshi,2017-10-01,Trypanosomiasis,Other vector borne diseases,CD,NA
Moshi,2017-10-01,Tuberculosis,Respiratory Infection,CD,69
Moshi,2017-10-01,Typhoid,Other Communicable Diseases/Gastrointestinal infections,CD,36
Moshi,2017-10-01,Upper Respiratory Infections,Respiratory Infection,CD,6024
Moshi,2017-10-01,Urinary Tract Infections,Other Communicable Diseases,CD,3247
Moshi,2017-10-01,Viral Haemorrhagic Fevers,Other vector borne diseases,CD,NA
Moshi,2017-10-01,Yellow Fever,Other vector borne diseases,CD,NA
Moshi,2017-11-01,Acute Flaccid Paralysis,Neurological Disorders,Both,NA
Moshi,2017-11-01,Bronchial Asthma,Respiratory Disease,NCD,367
Moshi,2017-11-01,Caries,Other Non-Communicable Diseases,NCD,289
Moshi,2017-11-01,Cholera,Diarrheal disease/Gastrointesntinal infections,CD,NA
Moshi,2017-11-01,Diabetes Mellitus,Diabetes Mellitus,NCD,1266
Moshi,2017-11-01,Diarrhea With No Dehydration,Diarrheal disease/Gastrointesntinal infections,Both,492
Moshi,2017-11-01,Diarrhea With Severe Dehydration,Diarrheal disease/Gastrointesntinal infections,CD,4
Moshi,2017-11-01,Dysentery,Diarrheal disease/Gastrointesntinal infections,CD,16
Moshi,2017-11-01,Epilepsy,Neurological Disorders,NCD,222
Moshi,2017-11-01,Fractures,Trauma and Injuries,NCD,219
Moshi,2017-11-01,Gynecological Diseases,Gynecological Diseases,NCD,231
Moshi,2017-11-01,Hypertension,Cardiovascular Disease,NCD,1834
Moshi,2017-11-01,Infectious Eye Disease,Other Communicable Diseases,CD,101
Moshi,2017-11-01,Influenza,Respiratory Infection,CD,0
Moshi,2017-11-01,Intestinal Worms,Other Communicable Diseases/Gastrointestinal infections,CD,566
Moshi,2017-11-01,Kwashiorkor,Malnutrition,NCD,0
Moshi,2017-11-01,Leprosy,Other Communicable Diseases,CD,1
Moshi,2017-11-01,Malaria,Vector borne infection,CD,38
Moshi,2017-11-01,Marasmic Kwashiorkor,Malnutrition,NCD,0
Moshi,2017-11-01,Marasmus,Malnutrition,NCD,0
Moshi,2017-11-01,Measles,Other Communicable Diseases,CD,1
Moshi,2017-11-01,Meningitis,Neurological Disorders,Both,1
Moshi,2017-11-01,Mild/Moderate Anemia,Cardiovascular Disease,NCD,203
Moshi,2017-11-01,Moderate Malnutrition,Malnutrition,NCD,6
Moshi,2017-11-01,Neoplasms/Cancer,Cancer,NCD,39
Moshi,2017-11-01,Neuroses,Neurological Disorders,NCD,55
Moshi,2017-11-01,"Nutritional Disorders, Other",Malnutrition,NCD,77
Moshi,2017-11-01,Other Cardiovascular Diseases,Cardiovascular Disease,NCD,204
Moshi,2017-11-01,Peptic Ulcers,Other Non-Communicable Diseases,NCD,723
Moshi,2017-11-01,"Pneumonia, Severe",Respiratory Infection,CD,138
Moshi,2017-11-01,Poisoning,Other Non-Communicable Diseases,NCD,45
Moshi,2017-11-01,Psychoses,Neurological Disorders,NCD,597
Moshi,2017-11-01,Rabies,Other Communicable Diseases,CD,15
Moshi,2017-11-01,Relapsing Fever (Louse Borne Typhus),Other vector borne diseases,CD,NA
Moshi,2017-11-01,Road Traffic Accidents,Trauma and Injuries,NCD,69
Moshi,2017-11-01,Schistosomiasis,Neglected Tropical Disease (NTD),CD,3
Moshi,2017-11-01,Skin Infection - Fungal,Skin infection,CD,596
Moshi,2017-11-01,Snake and Insect Bites,Other Non-Communicable Diseases,NCD,23
Moshi,2017-11-01,Substance Abuse,Other Non-Communicable Diseases,NCD,31
Moshi,2017-11-01,Trypanosomiasis,Other vector borne diseases,CD,NA
Moshi,2017-11-01,Tuberculosis,Respiratory Infection,CD,79
Moshi,2017-11-01,Typhoid,Other Communicable Diseases/Gastrointestinal infections,CD,36
Moshi,2017-11-01,Upper Respiratory Infections,Respiratory Infection,CD,5894
Moshi,2017-11-01,Urinary Tract Infections,Other Communicable Diseases,CD,3015
Moshi,2017-11-01,Viral Haemorrhagic Fevers,Other vector borne diseases,CD,NA
Moshi,2017-11-01,Yellow Fever,Other vector borne diseases,CD,NA
Moshi,2017-12-01,Acute Flaccid Paralysis,Neurological Disorders,Both,NA
Moshi,2017-12-01,Bronchial Asthma,Respiratory Disease,NCD,507
Moshi,2017-12-01,Caries,Other Non-Communicable Diseases,NCD,157
Moshi,2017-12-01,Cholera,Diarrheal disease/Gastrointesntinal infections,CD,NA
Moshi,2017-12-01,Diabetes Mellitus,Diabetes Mellitus,NCD,948
Moshi,2017-12-01,Diarrhea With No Dehydration,Diarrheal disease/Gastrointesntinal infections,Both,614
Moshi,2017-12-01,Diarrhea With Severe Dehydration,Diarrheal disease/Gastrointesntinal infections,CD,65
Moshi,2017-12-01,Dysentery,Diarrheal disease/Gastrointesntinal infections,CD,50
Moshi,2017-12-01,Epilepsy,Neurological Disorders,NCD,197
Moshi,2017-12-01,Fractures,Trauma and Injuries,NCD,113
Moshi,2017-12-01,Gynecological Diseases,Gynecological Diseases,NCD,261
Moshi,2017-12-01,Hypertension,Cardiovascular Disease,NCD,1642
Moshi,2017-12-01,Infectious Eye Disease,Other Communicable Diseases,CD,215
Moshi,2017-12-01,Influenza,Respiratory Infection,CD,0
Moshi,2017-12-01,Intestinal Worms,Other Communicable Diseases/Gastrointestinal infections,CD,762
Moshi,2017-12-01,Kwashiorkor,Malnutrition,NCD,0
Moshi,2017-12-01,Leprosy,Other Communicable Diseases,CD,2
Moshi,2017-12-01,Malaria,Vector borne infection,CD,59
Moshi,2017-12-01,Marasmic Kwashiorkor,Malnutrition,NCD,0
Moshi,2017-12-01,Marasmus,Malnutrition,NCD,0
Moshi,2017-12-01,Measles,Other Communicable Diseases,CD,0
Moshi,2017-12-01,Meningitis,Neurological Disorders,Both,2
Moshi,2017-12-01,Mild/Moderate Anemia,Cardiovascular Disease,NCD,200
Moshi,2017-12-01,Moderate Malnutrition,Malnutrition,NCD,37
Moshi,2017-12-01,Neoplasms/Cancer,Cancer,NCD,36
Moshi,2017-12-01,Neuroses,Neurological Disorders,NCD,61
Moshi,2017-12-01,"Nutritional Disorders, Other",Malnutrition,NCD,75
Moshi,2017-12-01,Other Cardiovascular Diseases,Cardiovascular Disease,NCD,278
Moshi,2017-12-01,Peptic Ulcers,Other Non-Communicable Diseases,NCD,631
Moshi,2017-12-01,"Pneumonia, Severe",Respiratory Infection,CD,201
Moshi,2017-12-01,Poisoning,Other Non-Communicable Diseases,NCD,26
Moshi,2017-12-01,Psychoses,Neurological Disorders,NCD,529
Moshi,2017-12-01,Rabies,Other Communicable Diseases,CD,NA
Moshi,2017-12-01,Relapsing Fever (Louse Borne Typhus),Other vector borne diseases,CD,NA
Moshi,2017-12-01,Road Traffic Accidents,Trauma and Injuries,NCD,65
Moshi,2017-12-01,Schistosomiasis,Neglected Tropical Disease (NTD),CD,2
Moshi,2017-12-01,Skin Infection - Fungal,Skin infection,CD,385
Moshi,2017-12-01,Snake and Insect Bites,Other Non-Communicable Diseases,NCD,15
Moshi,2017-12-01,Substance Abuse,Other Non-Communicable Diseases,NCD,154
Moshi,2017-12-01,Trypanosomiasis,Other vector borne diseases,CD,NA
Moshi,2017-12-01,Tuberculosis,Respiratory Infection,CD,59
Moshi,2017-12-01,Typhoid,Other Communicable Diseases/Gastrointestinal infections,CD,35
Moshi,2017-12-01,Upper Respiratory Infections,Respiratory Infection,CD,5563
Moshi,2017-12-01,Urinary Tract Infections,Other Communicable Diseases,CD,3307
Moshi,2017-12-01,Viral Haemorrhagic Fevers,Other vector borne diseases,CD,NA
Moshi,2017-12-01,Yellow Fever,Other vector borne diseases,CD,NA
Moshi,2018-01-01,Acute Flaccid Paralysis,Neurological Disorders,Both,0
Moshi,2018-01-01,Bronchial Asthma,Respiratory Disease,NCD,373
Moshi,2018-01-01,Caries,Other Non-Communicable Diseases,NCD,25
Moshi,2018-01-01,Cholera,Diarrheal disease/Gastrointesntinal infections,CD,NA
Moshi,2018-01-01,Diabetes Mellitus,Diabetes Mellitus,NCD,1422
Moshi,2018-01-01,Diarrhea With No Dehydration,Diarrheal disease/Gastrointesntinal infections,Both,585
Moshi,2018-01-01,Diarrhea With Severe Dehydration,Diarrheal disease/Gastrointesntinal infections,CD,21
Moshi,2018-01-01,Dysentery,Diarrheal disease/Gastrointesntinal infections,CD,39
Moshi,2018-01-01,Epilepsy,Neurological Disorders,NCD,325
Moshi,2018-01-01,Fractures,Trauma and Injuries,NCD,237
Moshi,2018-01-01,Gynecological Diseases,Gynecological Diseases,NCD,383
Moshi,2018-01-01,Hypertension,Cardiovascular Disease,NCD,2119
Moshi,2018-01-01,Infectious Eye Disease,Other Communicable Diseases,CD,119
Moshi,2018-01-01,Influenza,Respiratory Infection,CD,NA
Moshi,2018-01-01,Intestinal Worms,Other Communicable Diseases/Gastrointestinal infections,CD,587
Moshi,2018-01-01,Kwashiorkor,Malnutrition,NCD,2
Moshi,2018-01-01,Leprosy,Other Communicable Diseases,CD,0
Moshi,2018-01-01,Malaria,Vector borne infection,CD,116
Moshi,2018-01-01,Marasmic Kwashiorkor,Malnutrition,NCD,0
Moshi,2018-01-01,Marasmus,Malnutrition,NCD,3
Moshi,2018-01-01,Measles,Other Communicable Diseases,CD,0
Moshi,2018-01-01,Meningitis,Neurological Disorders,Both,7
Moshi,2018-01-01,Mild/Moderate Anemia,Cardiovascular Disease,NCD,177
Moshi,2018-01-01,Moderate Malnutrition,Malnutrition,NCD,11
Moshi,2018-01-01,Neoplasms/Cancer,Cancer,NCD,29
Moshi,2018-01-01,Neuroses,Neurological Disorders,NCD,87
Moshi,2018-01-01,"Nutritional Disorders, Other",Malnutrition,NCD,81
Moshi,2018-01-01,Other Cardiovascular Diseases,Cardiovascular Disease,NCD,262
Moshi,2018-01-01,Peptic Ulcers,Other Non-Communicable Diseases,NCD,769
Moshi,2018-01-01,"Pneumonia, Severe",Respiratory Infection,CD,409
Moshi,2018-01-01,Poisoning,Other Non-Communicable Diseases,NCD,42
Moshi,2018-01-01,Psychoses,Neurological Disorders,NCD,159
Moshi,2018-01-01,Rabies,Other Communicable Diseases,CD,2
Moshi,2018-01-01,Relapsing Fever (Louse Borne Typhus),Other vector borne diseases,CD,NA
Moshi,2018-01-01,Road Traffic Accidents,Trauma and Injuries,NCD,67
Moshi,2018-01-01,Schistosomiasis,Neglected Tropical Disease (NTD),CD,5
Moshi,2018-01-01,Skin Infection - Fungal,Skin infection,CD,576
Moshi,2018-01-01,Snake and Insect Bites,Other Non-Communicable Diseases,NCD,9
Moshi,2018-01-01,Substance Abuse,Other Non-Communicable Diseases,NCD,87
Moshi,2018-01-01,Trypanosomiasis,Other vector borne diseases,CD,NA
Moshi,2018-01-01,Tuberculosis,Respiratory Infection,CD,112
Moshi,2018-01-01,Typhoid,Other Communicable Diseases/Gastrointestinal infections,CD,55
Moshi,2018-01-01,Upper Respiratory Infections,Respiratory Infection,CD,5336
Moshi,2018-01-01,Urinary Tract Infections,Other Communicable Diseases,CD,3434
Moshi,2018-01-01,Viral Haemorrhagic Fevers,Other vector borne diseases,CD,NA
Moshi,2018-01-01,Yellow Fever,Other vector borne diseases,CD,NA
Moshi,2018-02-01,Acute Flaccid Paralysis,Neurological Disorders,Both,0
Moshi,2018-02-01,Bronchial Asthma,Respiratory Disease,NCD,370
Moshi,2018-02-01,Caries,Other Non-Communicable Diseases,NCD,200
Moshi,2018-02-01,Cholera,Diarrheal disease/Gastrointesntinal infections,CD,NA
Moshi,2018-02-01,Diabetes Mellitus,Diabetes Mellitus,NCD,1272
Moshi,2018-02-01,Diarrhea With No Dehydration,Diarrheal disease/Gastrointesntinal infections,Both,512
Moshi,2018-02-01,Diarrhea With Severe Dehydration,Diarrheal disease/Gastrointesntinal infections,CD,19
Moshi,2018-02-01,Dysentery,Diarrheal disease/Gastrointesntinal infections,CD,136
Moshi,2018-02-01,Epilepsy,Neurological Disorders,NCD,105
Moshi,2018-02-01,Fractures,Trauma and Injuries,NCD,266
Moshi,2018-02-01,Gynecological Diseases,Gynecological Diseases,NCD,336
Moshi,2018-02-01,Hypertension,Cardiovascular Disease,NCD,1873
Moshi,2018-02-01,Infectious Eye Disease,Other Communicable Diseases,CD,87
Moshi,2018-02-01,Influenza,Respiratory Infection,CD,NA
Moshi,2018-02-01,Intestinal Worms,Other Communicable Diseases/Gastrointestinal infections,CD,611
Moshi,2018-02-01,Kwashiorkor,Malnutrition,NCD,1
Moshi,2018-02-01,Leprosy,Other Communicable Diseases,CD,0
Moshi,2018-02-01,Malaria,Vector borne infection,CD,67
Moshi,2018-02-01,Marasmic Kwashiorkor,Malnutrition,NCD,0
Moshi,2018-02-01,Marasmus,Malnutrition,NCD,0
Moshi,2018-02-01,Measles,Other Communicable Diseases,CD,0
Moshi,2018-02-01,Meningitis,Neurological Disorders,Both,1
Moshi,2018-02-01,Mild/Moderate Anemia,Cardiovascular Disease,NCD,150
Moshi,2018-02-01,Moderate Malnutrition,Malnutrition,NCD,24
Moshi,2018-02-01,Neoplasms/Cancer,Cancer,NCD,43
Moshi,2018-02-01,Neuroses,Neurological Disorders,NCD,49
Moshi,2018-02-01,"Nutritional Disorders, Other",Malnutrition,NCD,71
Moshi,2018-02-01,Other Cardiovascular Diseases,Cardiovascular Disease,NCD,221
Moshi,2018-02-01,Peptic Ulcers,Other Non-Communicable Diseases,NCD,597
Moshi,2018-02-01,"Pneumonia, Severe",Respiratory Infection,CD,238
Moshi,2018-02-01,Poisoning,Other Non-Communicable Diseases,NCD,38
Moshi,2018-02-01,Psychoses,Neurological Disorders,NCD,616
Moshi,2018-02-01,Rabies,Other Communicable Diseases,CD,2
Moshi,2018-02-01,Relapsing Fever (Louse Borne Typhus),Other vector borne diseases,CD,NA
Moshi,2018-02-01,Road Traffic Accidents,Trauma and Injuries,NCD,35
Moshi,2018-02-01,Schistosomiasis,Neglected Tropical Disease (NTD),CD,6
Moshi,2018-02-01,Skin Infection - Fungal,Skin infection,CD,486
Moshi,2018-02-01,Snake and Insect Bites,Other Non-Communicable Diseases,NCD,13
Moshi,2018-02-01,Substance Abuse,Other Non-Communicable Diseases,NCD,71
Moshi,2018-02-01,Trypanosomiasis,Other vector borne diseases,CD,NA
Moshi,2018-02-01,Tuberculosis,Respiratory Infection,CD,45
Moshi,2018-02-01,Typhoid,Other Communicable Diseases/Gastrointestinal infections,CD,44
Moshi,2018-02-01,Upper Respiratory Infections,Respiratory Infection,CD,5188
Moshi,2018-02-01,Urinary Tract Infections,Other Communicable Diseases,CD,3411
Moshi,2018-02-01,Viral Haemorrhagic Fevers,Other vector borne diseases,CD,NA
Moshi,2018-02-01,Yellow Fever,Other vector borne diseases,CD,NA
Moshi,2018-03-01,Acute Flaccid Paralysis,Neurological Disorders,Both,0
Moshi,2018-03-01,Bronchial Asthma,Respiratory Disease,NCD,447
Moshi,2018-03-01,Caries,Other Non-Communicable Diseases,NCD,155
Moshi,2018-03-01,Cholera,Diarrheal disease/Gastrointesntinal infections,CD,NA
Moshi,2018-03-01,Diabetes Mellitus,Diabetes Mellitus,NCD,1187
Moshi,2018-03-01,Diarrhea With No Dehydration,Diarrheal disease/Gastrointesntinal infections,Both,405
Moshi,2018-03-01,Diarrhea With Severe Dehydration,Diarrheal disease/Gastrointesntinal infections,CD,19
Moshi,2018-03-01,Dysentery,Diarrheal disease/Gastrointesntinal infections,CD,48
Moshi,2018-03-01,Epilepsy,Neurological Disorders,NCD,179
Moshi,2018-03-01,Fractures,Trauma and Injuries,NCD,428
Moshi,2018-03-01,Gynecological Diseases,Gynecological Diseases,NCD,195
Moshi,2018-03-01,Hypertension,Cardiovascular Disease,NCD,1800
Moshi,2018-03-01,Infectious Eye Disease,Other Communicable Diseases,CD,101
Moshi,2018-03-01,Influenza,Respiratory Infection,CD,NA
Moshi,2018-03-01,Intestinal Worms,Other Communicable Diseases/Gastrointestinal infections,CD,622
Moshi,2018-03-01,Kwashiorkor,Malnutrition,NCD,0
Moshi,2018-03-01,Leprosy,Other Communicable Diseases,CD,0
Moshi,2018-03-01,Malaria,Vector borne infection,CD,61
Moshi,2018-03-01,Marasmic Kwashiorkor,Malnutrition,NCD,1
Moshi,2018-03-01,Marasmus,Malnutrition,NCD,0
Moshi,2018-03-01,Measles,Other Communicable Diseases,CD,0
Moshi,2018-03-01,Meningitis,Neurological Disorders,Both,2
Moshi,2018-03-01,Mild/Moderate Anemia,Cardiovascular Disease,NCD,198
Moshi,2018-03-01,Moderate Malnutrition,Malnutrition,NCD,16
Moshi,2018-03-01,Neoplasms/Cancer,Cancer,NCD,50
Moshi,2018-03-01,Neuroses,Neurological Disorders,NCD,77
Moshi,2018-03-01,"Nutritional Disorders, Other",Malnutrition,NCD,91
Moshi,2018-03-01,Other Cardiovascular Diseases,Cardiovascular Disease,NCD,226
Moshi,2018-03-01,Peptic Ulcers,Other Non-Communicable Diseases,NCD,629
Moshi,2018-03-01,"Pneumonia, Severe",Respiratory Infection,CD,294
Moshi,2018-03-01,Poisoning,Other Non-Communicable Diseases,NCD,47
Moshi,2018-03-01,Psychoses,Neurological Disorders,NCD,609
Moshi,2018-03-01,Rabies,Other Communicable Diseases,CD,2
Moshi,2018-03-01,Relapsing Fever (Louse Borne Typhus),Other vector borne diseases,CD,NA
Moshi,2018-03-01,Road Traffic Accidents,Trauma and Injuries,NCD,55
Moshi,2018-03-01,Schistosomiasis,Neglected Tropical Disease (NTD),CD,1
Moshi,2018-03-01,Skin Infection - Fungal,Skin infection,CD,555
Moshi,2018-03-01,Snake and Insect Bites,Other Non-Communicable Diseases,NCD,18
Moshi,2018-03-01,Substance Abuse,Other Non-Communicable Diseases,NCD,72
Moshi,2018-03-01,Trypanosomiasis,Other vector borne diseases,CD,NA
Moshi,2018-03-01,Tuberculosis,Respiratory Infection,CD,38
Moshi,2018-03-01,Typhoid,Other Communicable Diseases/Gastrointestinal infections,CD,15
Moshi,2018-03-01,Upper Respiratory Infections,Respiratory Infection,CD,6611
Moshi,2018-03-01,Urinary Tract Infections,Other Communicable Diseases,CD,4054
Moshi,2018-03-01,Viral Haemorrhagic Fevers,Other vector borne diseases,CD,NA
Moshi,2018-03-01,Yellow Fever,Other vector borne diseases,CD,NA
Moshi,2018-04-01,Acute Flaccid Paralysis,Neurological Disorders,Both,0
Moshi,2018-04-01,Bronchial Asthma,Respiratory Disease,NCD,518
Moshi,2018-04-01,Caries,Other Non-Communicable Diseases,NCD,129
Moshi,2018-04-01,Cholera,Diarrheal disease/Gastrointesntinal infections,CD,NA
Moshi,2018-04-01,Diabetes Mellitus,Diabetes Mellitus,NCD,1131
Moshi,2018-04-01,Diarrhea With No Dehydration,Diarrheal disease/Gastrointesntinal infections,Both,519
