district,date,disease,disease_group,disease_communicable,n_cases
Moshi,2019-05-01,Psychoses,Neurological,Non-Communicable Diseases,476
Moshi,2019-05-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,73
Moshi,2019-05-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,2
Moshi,2019-05-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,389
Moshi,2019-05-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,8
Moshi,2019-05-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,49
Moshi,2019-05-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,48
Moshi,2019-05-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,24
Moshi,2019-05-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,7042
Moshi,2019-05-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,3463
Moshi,2019-06-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,474
Moshi,2019-06-01,Caries,Other Non-Communicable,Non-Communicable Diseases,194
Moshi,2019-06-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,1637
Moshi,2019-06-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,874
Moshi,2019-06-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,40
Moshi,2019-06-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,58
Moshi,2019-06-01,Epilepsy,Neurological,Non-Communicable Diseases,245
Moshi,2019-06-01,Fractures,Trauma,Non-Communicable Diseases,414
Moshi,2019-06-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,2252
Moshi,2019-06-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,257
Moshi,2019-06-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,564
Moshi,2019-06-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,4
Moshi,2019-06-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,149
Moshi,2019-06-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,42
Moshi,2019-06-01,Neuroses,Neurological,Non-Communicable Diseases,113
Moshi,2019-06-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,163
Moshi,2019-06-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,896
Moshi,2019-06-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,672
Moshi,2019-06-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,44
Moshi,2019-06-01,Psychoses,Neurological,Non-Communicable Diseases,493
Moshi,2019-06-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,41
Moshi,2019-06-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,3
Moshi,2019-06-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,621
Moshi,2019-06-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,19
Moshi,2019-06-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,42
Moshi,2019-06-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,53
Moshi,2019-06-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,45
Moshi,2019-06-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,8485
Moshi,2019-06-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,4811
Moshi,2019-07-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,469
Moshi,2019-07-01,Caries,Other Non-Communicable,Non-Communicable Diseases,271
Moshi,2019-07-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,1529
Moshi,2019-07-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,749
Moshi,2019-07-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,28
Moshi,2019-07-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,59
Moshi,2019-07-01,Epilepsy,Neurological,Non-Communicable Diseases,292
Moshi,2019-07-01,Fractures,Trauma,Non-Communicable Diseases,415
Moshi,2019-07-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,2577
Moshi,2019-07-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,312
Moshi,2019-07-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,876
Moshi,2019-07-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,4
Moshi,2019-07-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,250
Moshi,2019-07-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,43
Moshi,2019-07-01,Neuroses,Neurological,Non-Communicable Diseases,54
Moshi,2019-07-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,204
Moshi,2019-07-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,976
Moshi,2019-07-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,783
Moshi,2019-07-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,23
Moshi,2019-07-01,Psychoses,Neurological,Non-Communicable Diseases,607
Moshi,2019-07-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,55
Moshi,2019-07-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,11
Moshi,2019-07-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,634
Moshi,2019-07-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,9
Moshi,2019-07-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,25
Moshi,2019-07-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,73
Moshi,2019-07-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,33
Moshi,2019-07-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,8584
Moshi,2019-07-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,4878
Moshi,2019-08-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,573
Moshi,2019-08-01,Caries,Other Non-Communicable,Non-Communicable Diseases,252
Moshi,2019-08-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,1335
Moshi,2019-08-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,567
Moshi,2019-08-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,97
Moshi,2019-08-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,31
Moshi,2019-08-01,Epilepsy,Neurological,Non-Communicable Diseases,210
Moshi,2019-08-01,Fractures,Trauma,Non-Communicable Diseases,407
Moshi,2019-08-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,2212
Moshi,2019-08-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,229
Moshi,2019-08-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,739
Moshi,2019-08-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,20
Moshi,2019-08-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,133
Moshi,2019-08-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,43
Moshi,2019-08-01,Neuroses,Neurological,Non-Communicable Diseases,89
Moshi,2019-08-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,149
Moshi,2019-08-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,1138
Moshi,2019-08-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,548
Moshi,2019-08-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,39
Moshi,2019-08-01,Psychoses,Neurological,Non-Communicable Diseases,533
Moshi,2019-08-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,19
Moshi,2019-08-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,22
Moshi,2019-08-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,617
Moshi,2019-08-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,2
Moshi,2019-08-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,17
Moshi,2019-08-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,45
Moshi,2019-08-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,22
Moshi,2019-08-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,8668
Moshi,2019-08-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,4449
Moshi,2019-09-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,235
Moshi,2019-09-01,Caries,Other Non-Communicable,Non-Communicable Diseases,238
Moshi,2019-09-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,883
Moshi,2019-09-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,588
Moshi,2019-09-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,28
Moshi,2019-09-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,44
Moshi,2019-09-01,Epilepsy,Neurological,Non-Communicable Diseases,125
Moshi,2019-09-01,Fractures,Trauma,Non-Communicable Diseases,278
Moshi,2019-09-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,1640
Moshi,2019-09-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,221
Moshi,2019-09-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,674
Moshi,2019-09-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,23
Moshi,2019-09-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,102
Moshi,2019-09-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,21
Moshi,2019-09-01,Neuroses,Neurological,Non-Communicable Diseases,38
Moshi,2019-09-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,44
Moshi,2019-09-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,521
Moshi,2019-09-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,363
Moshi,2019-09-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,40
Moshi,2019-09-01,Psychoses,Neurological,Non-Communicable Diseases,206
Moshi,2019-09-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,30
Moshi,2019-09-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,7
Moshi,2019-09-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,515
Moshi,2019-09-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,52
Moshi,2019-09-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,21
Moshi,2019-09-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,70
Moshi,2019-09-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,27
Moshi,2019-09-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,6451
Moshi,2019-09-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,3315
Moshi,2019-10-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,405
Moshi,2019-10-01,Caries,Other Non-Communicable,Non-Communicable Diseases,392
Moshi,2019-10-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,1515
Moshi,2019-10-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,616
Moshi,2019-10-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,3
Moshi,2019-10-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,33
Moshi,2019-10-01,Epilepsy,Neurological,Non-Communicable Diseases,291
Moshi,2019-10-01,Fractures,Trauma,Non-Communicable Diseases,318
Moshi,2019-10-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,2869
Moshi,2019-10-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,259
Moshi,2019-10-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,756
Moshi,2019-10-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,11
Moshi,2019-10-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,72
Moshi,2019-10-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,33
Moshi,2019-10-01,Neuroses,Neurological,Non-Communicable Diseases,47
Moshi,2019-10-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,211
Moshi,2019-10-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,1088
Moshi,2019-10-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,379
Moshi,2019-10-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,50
Moshi,2019-10-01,Psychoses,Neurological,Non-Communicable Diseases,409
Moshi,2019-10-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,73
Moshi,2019-10-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,3
Moshi,2019-10-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,682
Moshi,2019-10-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,17
Moshi,2019-10-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,50
Moshi,2019-10-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,77
Moshi,2019-10-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,22
Moshi,2019-10-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,7491
Moshi,2019-10-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,3772
Moshi,2019-11-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,457
Moshi,2019-11-01,Caries,Other Non-Communicable,Non-Communicable Diseases,182
Moshi,2019-11-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,1429
Moshi,2019-11-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,685
Moshi,2019-11-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,12
Moshi,2019-11-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,13
Moshi,2019-11-01,Epilepsy,Neurological,Non-Communicable Diseases,247
Moshi,2019-11-01,Fractures,Trauma,Non-Communicable Diseases,237
Moshi,2019-11-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,2764
Moshi,2019-11-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,131
Moshi,2019-11-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,624
Moshi,2019-11-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,12
Moshi,2019-11-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,79
Moshi,2019-11-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,18
Moshi,2019-11-01,Neuroses,Neurological,Non-Communicable Diseases,50
Moshi,2019-11-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,114
Moshi,2019-11-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,587
Moshi,2019-11-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,216
Moshi,2019-11-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,25
Moshi,2019-11-01,Psychoses,Neurological,Non-Communicable Diseases,339
Moshi,2019-11-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,19
Moshi,2019-11-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,4
Moshi,2019-11-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,477
Moshi,2019-11-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,10
Moshi,2019-11-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,9
Moshi,2019-11-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,42
Moshi,2019-11-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,34
Moshi,2019-11-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,8175
Moshi,2019-11-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,3910
Moshi,2019-12-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,546
Moshi,2019-12-01,Caries,Other Non-Communicable,Non-Communicable Diseases,384
Moshi,2019-12-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,1919
Moshi,2019-12-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,561
Moshi,2019-12-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,29
Moshi,2019-12-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,123
Moshi,2019-12-01,Epilepsy,Neurological,Non-Communicable Diseases,209
Moshi,2019-12-01,Fractures,Trauma,Non-Communicable Diseases,404
Moshi,2019-12-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,3310
Moshi,2019-12-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,219
Moshi,2019-12-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,758
Moshi,2019-12-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,0
Moshi,2019-12-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,173
Moshi,2019-12-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,20
Moshi,2019-12-01,Neuroses,Neurological,Non-Communicable Diseases,41
Moshi,2019-12-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,222
Moshi,2019-12-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,928
Moshi,2019-12-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,506
Moshi,2019-12-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,37
Moshi,2019-12-01,Psychoses,Neurological,Non-Communicable Diseases,320
